0.0,-0.7071067812,-0.7071067812,0.0,0.0,0.7071067812,0.0,0.7071067812
0.0,0.7071067812,-0.7071067812,0.0,0.0,0.7071067812,0.0,-0.7071067812
-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
-0.37465,-0.0179605122,0.0179605122,0.37465,-0.37465,-0.0179605122,0.37465,0.0179605122
0.1905,-0.0179605122,-0.0179605122,0.1905,-0.1905,0.0179605122,-0.1905,0.0179605122
0.0,0.4871788946,-0.4871788946,0.0,0.0,-0.4871788946,0.0,0.4871788946
